 @n.xm1.nsg13_lv_nmos[l] @n.xm1.nsg13_lv_nmos[cdd] @n.xm1.nsg13_lv_nmos[cgd] @n.xm1.nsg13_lv_nmos[cgg] @n.xm1.nsg13_lv_nmos[cgs] @n.xm1.nsg13_lv_nmos[gds] @n.xm1.nsg13_lv_nmos[gm] @n.xm1.nsg13_lv_nmos[ids] @n.xm1.nsg13_lv_nmos[l] @n.xm1.nsg13_lv_nmos[vth] @vd[dc]         @vg[dc]        
 1.70000000e-07  5.95964789e-17  7.10973803e-17  4.39751215e-15  4.15621029e-15  1.40873798e-04  3.44839202e-03  9.95044643e-04  1.70000000e-07  3.88354635e-01  1.10000000e+00  9.00000000e-01 
 1.70000000e-07  7.99681964e-17  9.51288624e-17  4.59591904e-15  4.35503296e-15  1.77668092e-04  3.77684971e-03  1.35748586e-03  1.70000000e-07  3.88354635e-01  1.10000000e+00  1.00000000e+00 
 1.70000000e-07  1.02788114e-16  1.22095757e-16  4.75352444e-15  4.50434746e-15  2.20672483e-04  3.97839286e-03  1.74618089e-03  1.70000000e-07  3.88354635e-01  1.10000000e+00  1.10000000e+00 
 1.70000000e-07  1.28435215e-16  1.52570013e-16  4.88050079e-15  4.61499280e-15  2.71892855e-04  4.08230847e-03  2.14991562e-03  1.70000000e-07  3.88354635e-01  1.10000000e+00  1.20000000e+00 
 1.70000000e-07  2.01809605e-23 -4.31987550e-19  7.98581469e-16  7.00718041e-19  2.70486105e-10  1.29645271e-08  4.50641611e-10  1.70000000e-07  3.88300525e-01  1.20000000e+00  0.00000000e+00 
 1.70000000e-07  3.38440610e-22 -4.08117527e-19  7.55548202e-16  1.26936084e-18  4.71693083e-09  2.36646644e-07  8.14316334e-09  1.70000000e-07  3.88300525e-01  1.20000000e+00  1.00000000e-01 
 1.70000000e-07  5.83893189e-21 -3.82868650e-19  7.27870535e-16  1.17540722e-17  8.90812079e-08  4.37018137e-06  1.49978602e-07  1.70000000e-07  3.88300525e-01  1.20000000e+00  2.00000000e-01 
 1.70000000e-07  1.00163827e-19 -2.71942530e-19  8.44572919e-16  1.80393153e-16  1.55784947e-06  7.07636470e-05  2.60907700e-06  1.70000000e-07  3.88300525e-01  1.20000000e+00  3.00000000e-01 
 1.70000000e-07  1.22192728e-18  1.02197966e-18  1.80531251e-15  1.29406059e-15  1.24556722e-05  4.04526798e-04  2.43663688e-05  1.70000000e-07  3.88300525e-01  1.20000000e+00  4.00000000e-01 
 1.70000000e-07  5.54259797e-18  6.33428445e-18  2.90068273e-15  2.53502431e-15  3.05415463e-05  9.16198202e-04  8.84626979e-05  1.70000000e-07  3.88300525e-01  1.20000000e+00  5.00000000e-01 
 1.70000000e-07  1.30576729e-17  1.55552453e-17  3.46661411e-15  3.16466353e-15  5.09987842e-05  1.62477977e-03  2.14524968e-04  1.70000000e-07  3.88300525e-01  1.20000000e+00  6.00000000e-01 
 1.70000000e-07  2.34399634e-17  2.81134824e-17  3.83478553e-15  3.56630327e-15  7.48956747e-05  2.36159962e-03  4.14275373e-04  1.70000000e-07  3.88300525e-01  1.20000000e+00  7.00000000e-01 
 1.70000000e-07  3.64740858e-17  4.36530402e-17  4.13179467e-15  3.88504518e-15  1.01553321e-04  2.99730274e-03  6.83382959e-04  1.70000000e-07  3.88300525e-01  1.20000000e+00  8.00000000e-01 
 1.70000000e-07  5.16379137e-17  6.15391569e-17  4.37682935e-15  4.14314603e-15  1.30471166e-04  3.48055028e-03  1.00859447e-03  1.70000000e-07  3.88300525e-01  1.20000000e+00  9.00000000e-01 
 1.70000000e-07  6.85617976e-17  8.13857962e-17  4.57291620e-15  4.34390024e-15  1.62249399e-04  3.81329173e-03  1.37445186e-03  1.70000000e-07  3.88300525e-01  1.20000000e+00  1.00000000e+00 
 1.70000000e-07  8.72764177e-17  1.03311421e-16  4.72781776e-15  4.49561701e-15  1.98259181e-04  4.02089660e-03  1.76707894e-03  1.70000000e-07  3.88300525e-01  1.20000000e+00  1.10000000e+00 
 1.70000000e-07  1.08096663e-16  1.27783828e-16  4.85147312e-15  4.60896389e-15  2.40117210e-04  4.13265477e-03  2.17544205e-03  1.70000000e-07  3.88300525e-01  1.20000000e+00  1.20000000e+00 
 5.00000000e-07  2.00856153e-18  3.89108718e-18  3.35322213e-15  3.89108731e-18  2.78475901e-08 -3.98716039e-14  0.00000000e+00  5.00000000e-07  2.71642597e-01  0.00000000e+00  0.00000000e+00 
 5.00000000e-07  4.29851501e-17  5.87621355e-17  3.28596153e-15  5.87621432e-17  5.95151630e-07 -1.12485211e-13  0.00000000e+00  5.00000000e-07  2.71642597e-01  0.00000000e+00  1.00000000e-01 
 5.00000000e-07  8.03750859e-16  1.08522097e-15  4.95015384e-15  1.08522093e-15  1.20258728e-05 -1.15399660e-12  0.00000000e+00  5.00000000e-07  2.71642597e-01  0.00000000e+00  2.00000000e-01 
 5.00000000e-07  4.58342435e-15  6.21249429e-15  1.39184461e-14  6.21249429e-15  1.21093613e-04 -9.00294514e-12  0.00000000e+00  5.00000000e-07  2.71642597e-01  0.00000000e+00  3.00000000e-01 
 5.00000000e-07  7.19693939e-15  9.78115217e-15  2.02558283e-14  9.78115217e-15  4.00224967e-04 -2.69130385e-11  0.00000000e+00  5.00000000e-07  2.71642597e-01  0.00000000e+00  4.00000000e-01 
 5.00000000e-07  8.25058312e-15  1.12320601e-14  2.28790266e-14  1.12320601e-14  7.70680845e-04 -6.06035085e-11  0.00000000e+00  5.00000000e-07  2.71642597e-01  0.00000000e+00  5.00000000e-01 
 5.00000000e-07  8.78210253e-15  1.19686598e-14  2.42364224e-14  1.19686598e-14  1.16937585e-03 -1.22743972e-10  0.00000000e+00  5.00000000e-07  2.71642597e-01  0.00000000e+00  6.00000000e-01 
 5.00000000e-07  9.10551649e-15  1.24179519e-14  2.50779888e-14  1.24179519e-14  1.56320966e-03 -2.33223375e-10  0.00000000e+00  5.00000000e-07  2.71642597e-01  0.00000000e+00  7.00000000e-01 
 5.00000000e-07  9.32588925e-15  1.27237000e-14  2.56579290e-14  1.27237000e-14  1.93523009e-03 -4.22206380e-10  0.00000000e+00  5.00000000e-07  2.71642597e-01  0.00000000e+00  8.00000000e-01 
 5.00000000e-07  9.48678605e-15  1.29459924e-14  2.60834805e-14  1.29459924e-14  2.27735445e-03 -7.33624837e-10  0.00000000e+00  5.00000000e-07  2.71642597e-01  0.00000000e+00  9.00000000e-01 
 5.00000000e-07  9.60953346e-15  1.31144991e-14  2.64081995e-14  1.31144991e-14  2.58648933e-03 -1.22863027e-09  0.00000000e+00  5.00000000e-07  2.71642597e-01  0.00000000e+00  1.00000000e+00 
 5.00000000e-07  9.70593671e-15  1.32457760e-14  2.66623378e-14  1.32457760e-14  2.86235661e-03 -1.98825114e-09  0.00000000e+00  5.00000000e-07  2.71642597e-01  0.00000000e+00  1.10000000e+00 
 5.00000000e-07  9.78315829e-15  1.33499333e-14  2.68645923e-14  1.33499333e-14  3.10623460e-03 -3.11413092e-09  0.00000000e+00  5.00000000e-07  2.71642597e-01  0.00000000e+00  1.20000000e+00 
 5.00000000e-07  4.75334329e-20  1.61886265e-19  3.35103624e-15  4.96510066e-18  1.74538604e-09  2.48064303e-08  8.11687332e-10  5.00000000e-07  2.71641017e-01  1.00000000e-01  0.00000000e+00 
 5.00000000e-07  1.02494670e-18  1.46648868e-18  3.23800872e-15  6.09472941e-17  3.89469249e-08  5.37298686e-07  1.74623682e-08  5.00000000e-07  2.71641017e-01  1.00000000e-01  1.00000000e-01 
 5.00000000e-07  2.22366082e-17  2.98843717e-17  4.06856979e-15  1.13712305e-15  8.32464104e-07  1.08276465e-05  3.66961552e-07  5.00000000e-07  2.71641017e-01  1.00000000e-01  2.00000000e-01 
 5.00000000e-07  3.92970820e-16  5.09904788e-16  9.89883285e-15  7.37482904e-15  1.13400666e-05  9.99863297e-05  4.82701318e-06  5.00000000e-07  2.71641017e-01  1.00000000e-01  3.00000000e-01 
 5.00000000e-07  2.72791129e-15  3.49770107e-15  1.67281162e-14  1.21169626e-14  9.44728845e-05  2.65429285e-04  2.31944559e-05  5.00000000e-07  2.71641017e-01  1.00000000e-01  4.00000000e-01 
 5.00000000e-07  5.54971180e-15  7.24252228e-15  2.10828378e-14  1.32366797e-14  3.45625871e-04  3.64445831e-04  5.54147225e-05  5.00000000e-07  2.71641017e-01  1.00000000e-01  5.00000000e-01 
 5.00000000e-07  7.09145105e-15  9.38338707e-15  2.32665952e-14  1.34972312e-14  7.05251177e-04  3.95908512e-04  9.38335645e-05  5.00000000e-07  2.71641017e-01  1.00000000e-01  6.00000000e-01 
 5.00000000e-07  7.92344154e-15  1.05739908e-14  2.44809655e-14  1.36201725e-14  1.09913942e-03  3.92350835e-04  1.33447584e-04  5.00000000e-07  2.71641017e-01  1.00000000e-01  7.00000000e-01 
 5.00000000e-07  8.42909505e-15  1.13098969e-14  2.52533827e-14  1.37078892e-14  1.49021688e-03  3.71305533e-04  1.71729433e-04  5.00000000e-07  2.71641017e-01  1.00000000e-01  8.00000000e-01 
 5.00000000e-07  8.76801189e-15  1.18072529e-14  2.57912550e-14  1.37776667e-14  1.86067573e-03  3.41961513e-04  2.07436438e-04  5.00000000e-07  2.71641017e-01  1.00000000e-01  9.00000000e-01 
 5.00000000e-07  9.01124364e-15  1.21652714e-14  2.61878318e-14  1.38343198e-14  2.20219694e-03  3.09388239e-04  2.40016563e-04  5.00000000e-07  2.71641017e-01  1.00000000e-01  1.00000000e+00 
 5.00000000e-07  9.19423548e-15  1.24345589e-14  2.64911526e-14  1.38802824e-14  2.51153631e-03  2.76432029e-04  2.69302865e-04  5.00000000e-07  2.71641017e-01  1.00000000e-01  1.10000000e+00 
 5.00000000e-07  9.33654716e-15  1.26435067e-14  2.67288038e-14  1.39172877e-14  2.78826884e-03  2.44669408e-04  2.95343862e-04  5.00000000e-07  2.71641017e-01  1.00000000e-01  1.20000000e+00 
 5.00000000e-07  3.77108083e-21  2.68626678e-20  3.35098089e-15  5.01989225e-18  1.39874799e-09  2.93124220e-08  9.56260176e-10  5.00000000e-07  2.71640637e-01  2.00000000e-01  0.00000000e+00 
 5.00000000e-07  8.12431927e-20  1.29228651e-19  3.23674367e-15  6.08186418e-17  3.21618132e-08  6.40139263e-07  2.07522630e-08  5.00000000e-07  2.71640637e-01  2.00000000e-01  1.00000000e-01 
 5.00000000e-07  1.73167248e-18  2.33115818e-18  4.04162632e-15  1.13399407e-15  6.84922749e-07  1.28502295e-05  4.37039355e-07  5.00000000e-07  2.71640637e-01  2.00000000e-01  2.00000000e-01 
 5.00000000e-07  2.71692289e-17  3.50086603e-17  9.49773976e-15  7.39615772e-15  6.58854706e-06  1.14257429e-04  5.58559015e-06  5.00000000e-07  2.71640637e-01  2.00000000e-01  3.00000000e-01 
 5.00000000e-07  2.67478882e-16  3.34250911e-16  1.44517943e-14  1.27228052e-14  2.35301840e-05  3.40607548e-04  2.76227203e-05  5.00000000e-07  2.71640637e-01  2.00000000e-01  4.00000000e-01 
 5.00000000e-07  1.51065883e-15  1.89345451e-15  1.78489782e-14  1.49789379e-14  8.57183869e-05  5.88490517e-04  7.44662959e-05  5.00000000e-07  2.71640637e-01  2.00000000e-01  5.00000000e-01 
 5.00000000e-07  3.73889895e-15  4.76855017e-15  2.09221307e-14  1.55194210e-14  2.81123634e-04  7.39252067e-04  1.41911221e-04  5.00000000e-07  2.71640637e-01  2.00000000e-01  6.00000000e-01 
 5.00000000e-07  5.59418303e-15  7.25326095e-15  2.30285656e-14  1.53497155e-14  6.06725664e-04  7.80717398e-04  2.18618170e-04  5.00000000e-07  2.71640637e-01  2.00000000e-01  7.00000000e-01 
 5.00000000e-07  6.79664212e-15  8.91790175e-15  2.43294529e-14  1.50971948e-14  9.88152659e-04  7.60652604e-04  2.96030549e-04  5.00000000e-07  2.71640637e-01  2.00000000e-01  8.00000000e-01 
 5.00000000e-07  7.56552309e-15  1.00094858e-14  2.51665266e-14  1.49035067e-14  1.37522572e-03  7.11792781e-04  3.69806597e-04  5.00000000e-07  2.71640637e-01  2.00000000e-01  9.00000000e-01 
 5.00000000e-07  8.08088130e-15  1.07544689e-14  2.57413873e-14  1.47688872e-14  1.74449484e-03  6.50715754e-04  4.37990329e-04  5.00000000e-07  2.71640637e-01  2.00000000e-01  1.00000000e+00 
 5.00000000e-07  8.44489151e-15  1.12872479e-14  2.61580242e-14  1.46748888e-14  2.08597848e-03  5.85903801e-04  4.99829548e-04  5.00000000e-07  2.71640637e-01  2.00000000e-01  1.10000000e+00 
 5.00000000e-07  8.71368663e-15  1.16839192e-14  2.64719963e-14  1.46068372e-14  2.39603234e-03  5.21853823e-04  5.55198955e-04  5.00000000e-07  2.71640637e-01  2.00000000e-01  1.20000000e+00 
 5.00000000e-07  1.89028389e-21  8.24828769e-21  3.35097128e-15  5.02166619e-18  1.40911703e-09  3.37246310e-08  1.09710202e-09  5.00000000e-07  2.71640358e-01  3.00000000e-01  0.00000000e+00 
 5.00000000e-07  4.06858462e-20  5.97672062e-20  3.23652046e-15  6.06267215e-17  3.26211251e-08  7.42186865e-07  2.40041144e-08  5.00000000e-07  2.71640358e-01  3.00000000e-01  1.00000000e-01 
 5.00000000e-07  8.50702971e-19  1.14031879e-18  4.03711339e-15  1.13004269e-15  6.95303255e-07  1.48305669e-05  5.06321449e-07  5.00000000e-07  2.71640358e-01  3.00000000e-01  2.00000000e-01 
 5.00000000e-07  1.07776622e-17  1.38497434e-17  9.45158979e-15  7.36513589e-15  6.39231607e-06  1.24286450e-04  6.23458941e-06  5.00000000e-07  2.71640358e-01  3.00000000e-01  3.00000000e-01 
 5.00000000e-07  6.30610202e-17  7.80987134e-17  1.41437533e-14  1.26327119e-14  1.91008885e-05  3.60248009e-04  2.96899387e-05  5.00000000e-07  2.71640358e-01  3.00000000e-01  4.00000000e-01 
 5.00000000e-07  3.03460158e-16  3.73953770e-16  1.65300053e-14  1.50245207e-14  4.11766291e-05  6.49677547e-04  8.00575255e-05  5.00000000e-07  2.71640358e-01  3.00000000e-01  5.00000000e-01 
 5.00000000e-07  1.11379511e-15  1.38461948e-15  1.85872852e-14  1.63111213e-14  9.83868238e-05  9.13990477e-04  1.58803185e-04  5.00000000e-07  2.71640358e-01  3.00000000e-01  6.00000000e-01 
 5.00000000e-07  2.60866533e-15  3.28830885e-15  2.07475740e-14  1.67998912e-14  2.49797536e-04  1.07722711e-03  2.59403740e-04  5.00000000e-07  2.71640358e-01  3.00000000e-01  7.00000000e-01 
 5.00000000e-07  4.23383169e-15  5.41438367e-15  2.25945902e-14  1.67018882e-14  5.18011321e-04  1.12286590e-03  3.70260939e-04  5.00000000e-07  2.71640358e-01  3.00000000e-01  8.00000000e-01 
 5.00000000e-07  5.55956830e-15  7.19690050e-15  2.39372780e-14  1.63803982e-14  8.60838754e-04  1.08951108e-03  4.81351581e-04  5.00000000e-07  2.71640358e-01  3.00000000e-01  9.00000000e-01 
 5.00000000e-07  6.53176808e-15  8.53611636e-15  2.48688834e-14  1.60457964e-14  1.22833138e-03  1.01622328e-03  5.86851531e-04  5.00000000e-07  2.71640358e-01  3.00000000e-01  1.00000000e+00 
 5.00000000e-07  7.23078262e-15  9.51860534e-15  2.55230517e-14  1.57628878e-14  1.58938216e-03  9.26422417e-04  6.84058072e-04  5.00000000e-07  2.71640358e-01  3.00000000e-01  1.10000000e+00 
 5.00000000e-07  7.74030183e-15  1.02465049e-14  2.59962308e-14  1.55373837e-14  1.92863343e-03  8.32367037e-04  7.72000727e-04  5.00000000e-07  2.71640358e-01  3.00000000e-01  1.20000000e+00 
 5.00000000e-07  1.47878491e-21  1.90159493e-21  3.35096469e-15  5.01746157e-18  1.37365189e-09  3.80965423e-08  1.23640976e-09  5.00000000e-07  2.71640105e-01  4.00000000e-01  0.00000000e+00 
 5.00000000e-07  3.18207454e-20  4.25061299e-20  3.23637403e-15  6.04732518e-17  3.19189231e-08  8.43791834e-07  2.72372513e-08  5.00000000e-07  2.71640105e-01  4.00000000e-01  1.00000000e-01 
 5.00000000e-07  6.61887052e-19  8.84985781e-19  4.03422844e-15  1.12701122e-15  6.80961241e-07  1.67963003e-05  5.75266592e-07  5.00000000e-07  2.71640105e-01  4.00000000e-01  2.00000000e-01 
 5.00000000e-07  7.84907941e-18  1.00978116e-17  9.42934247e-15  7.34373826e-15  6.13205291e-06  1.33627604e-04  6.86132266e-06  5.00000000e-07  2.71640105e-01  4.00000000e-01  3.00000000e-01 
 5.00000000e-07  3.48628127e-17  4.30568301e-17  1.40644697e-14  1.25786833e-14  1.74693307e-05  3.74777934e-04  3.15137244e-05  5.00000000e-07  2.71640105e-01  4.00000000e-01  4.00000000e-01 
 5.00000000e-07  1.14181667e-16  1.39400316e-16  1.62223299e-14  1.49152121e-14  3.36183919e-05  6.73884268e-04  8.37302091e-05  5.00000000e-07  2.71640105e-01  4.00000000e-01  5.00000000e-01 
 5.00000000e-07  3.57661940e-16  4.38537122e-16  1.76874047e-14  1.62570629e-14  6.00405753e-05  9.72075228e-04  1.66253349e-04  5.00000000e-07  2.71640105e-01  4.00000000e-01  6.00000000e-01 
 5.00000000e-07  9.56757610e-16  1.18412682e-15  1.91573200e-14  1.71473897e-14  1.16975631e-04  1.21735590e-03  2.76379474e-04  5.00000000e-07  2.71640105e-01  4.00000000e-01  7.00000000e-01 
 5.00000000e-07  1.98894575e-15  2.48929512e-15  2.07448841e-14  1.75966002e-14  2.42460465e-04  1.36537909e-03  4.06439289e-04  5.00000000e-07  2.71640105e-01  4.00000000e-01  8.00000000e-01 
 5.00000000e-07  3.25199298e-15  4.11853128e-15  2.22537500e-14  1.76224720e-14  4.59189642e-04  1.40593820e-03  5.45828039e-04  5.00000000e-07  2.71640105e-01  4.00000000e-01  9.00000000e-01 
 5.00000000e-07  4.46789383e-15  5.72147481e-15  2.35057975e-14  1.73827962e-14  7.50502608e-04  1.36492168e-03  6.84901352e-04  5.00000000e-07  2.71640105e-01  4.00000000e-01  1.00000000e+00 
 5.00000000e-07  5.49255620e-15  7.10110264e-15  2.44675295e-14  1.70428568e-14  1.08103577e-03  1.27653324e-03  8.17245241e-04  5.00000000e-07  2.71640105e-01  4.00000000e-01  1.10000000e+00 
 5.00000000e-07  6.30524677e-15  8.21643304e-15  2.51860536e-14  1.66991276e-14  1.42017736e-03  1.16628556e-03  9.39491266e-04  5.00000000e-07  2.71640105e-01  4.00000000e-01  1.20000000e+00 
 5.00000000e-07  1.26563362e-21 -1.09417226e-21  3.35095904e-15  5.01214920e-18  1.32050197e-09  4.23272851e-08  1.37107190e-09  5.00000000e-07  2.71639861e-01  5.00000000e-01  0.00000000e+00 
 5.00000000e-07  2.72318457e-20  3.38652092e-20  3.23625283e-15  6.03411557e-17  3.07552950e-08  9.42423087e-07  3.03728861e-08  5.00000000e-07  2.71639861e-01  5.00000000e-01  1.00000000e-01 
 5.00000000e-07  5.65505974e-19  7.55327998e-19  4.03185845e-15  1.12444121e-15  6.56704693e-07  1.87021029e-05  6.42193371e-07  5.00000000e-07  2.71639861e-01  5.00000000e-01  2.00000000e-01 
 5.00000000e-07  6.56764731e-18  8.46533664e-18  9.41256803e-15  7.32640943e-15  5.83969208e-06  1.42376947e-04  7.45997618e-06  5.00000000e-07  2.71639861e-01  5.00000000e-01  3.00000000e-01 
 5.00000000e-07  2.63331776e-17  3.25477896e-17  1.40230607e-14  1.25426961e-14  1.61850079e-05  3.87438284e-04  3.31945763e-05  5.00000000e-07  2.71639861e-01  5.00000000e-01  4.00000000e-01 
 5.00000000e-07  6.86003878e-17  8.34292701e-17  1.61124601e-14  1.48484572e-14  2.99240663e-05  6.91353734e-04  8.68945623e-05  5.00000000e-07  2.71639861e-01  5.00000000e-01  5.00000000e-01 
 5.00000000e-07  1.69149039e-16  2.05553212e-16  1.73848449e-14  1.61537557e-14  4.88136100e-05  1.00037476e-03  1.71618330e-04  5.00000000e-07  2.71639861e-01  5.00000000e-01  6.00000000e-01 
 5.00000000e-07  4.04548038e-16  4.94721063e-16  1.84811579e-14  1.70893595e-14  7.89494240e-05  1.27522231e-03  2.85823510e-04  5.00000000e-07  2.71639861e-01  5.00000000e-01  7.00000000e-01 
 5.00000000e-07  8.73452066e-16  1.07716135e-15  1.96225173e-14  1.77753339e-14  1.36163693e-04  1.48404282e-03  4.24453984e-04  5.00000000e-07  2.71639861e-01  5.00000000e-01  8.00000000e-01 
 5.00000000e-07  1.62387977e-15  2.02113502e-15  2.08407539e-14  1.81762975e-14  2.45237858e-04  1.60390020e-03  5.79642920e-04  5.00000000e-07  2.71639861e-01  5.00000000e-01  9.00000000e-01 
 5.00000000e-07  2.58497475e-15  3.24893307e-15  2.20508437e-14  1.82751160e-14  4.23452378e-04  1.63155443e-03  7.42135222e-04  5.00000000e-07  2.71639861e-01  5.00000000e-01  1.00000000e+00 
 5.00000000e-07  3.60980254e-15  4.58131861e-15  2.31445686e-14  1.81336821e-14  6.66416295e-04  1.58456096e-03  9.03456811e-04  5.00000000e-07  2.71639861e-01  5.00000000e-01  1.10000000e+00 
 5.00000000e-07  4.57273223e-15  5.85605801e-15  2.40626204e-14  1.78523228e-14  9.53317795e-04  1.48883946e-03  1.05742780e-03  5.00000000e-07  2.71639861e-01  5.00000000e-01  1.20000000e+00 
 5.00000000e-07  1.11705615e-21 -2.77226263e-21  3.35095400e-15  5.00679102e-18  1.26340165e-09  4.63836321e-08  1.50008771e-09  5.00000000e-07  2.71639623e-01  6.00000000e-01  0.00000000e+00 
 5.00000000e-07  2.40340744e-20  2.82317661e-20  3.23614700e-15  6.02242215e-17  2.94655700e-08  1.03720366e-06  3.33841187e-08  5.00000000e-07  2.71639623e-01  6.00000000e-01  1.00000000e-01 
 5.00000000e-07  4.98739804e-19  6.65852306e-19  4.02979554e-15  1.12218107e-15  6.29643091e-07  2.05325248e-05  7.06518188e-07  5.00000000e-07  2.71639623e-01  6.00000000e-01  2.00000000e-01 
 5.00000000e-07  5.74183239e-18  7.41480082e-18  9.39839953e-15  7.31144474e-15  5.55153593e-06  1.50589957e-04  8.02942538e-06  5.00000000e-07  2.71639623e-01  6.00000000e-01  3.00000000e-01 
 5.00000000e-07  2.20767285e-17  2.73340084e-17  1.39933317e-14  1.25145381e-14  1.50907075e-05  3.98807799e-04  3.47569962e-05  5.00000000e-07  2.71639623e-01  6.00000000e-01  4.00000000e-01 
 5.00000000e-07  5.14237494e-17  6.25167695e-17  1.60539069e-14  1.48040085e-14  2.72490848e-05  7.05993522e-04  8.97476010e-05  5.00000000e-07  2.71639623e-01  6.00000000e-01  5.00000000e-01 
 5.00000000e-07  1.07072464e-16  1.29525485e-16  1.72529991e-14  1.60833070e-14  4.27959497e-05  1.02042170e-03  1.76177126e-04  5.00000000e-07  2.71639623e-01  6.00000000e-01  6.00000000e-01 
 5.00000000e-07  2.20294073e-16  2.67165444e-16  1.81962705e-14  1.70019911e-14  6.40746624e-05  1.30689854e-03  2.92887623e-04  5.00000000e-07  2.71639623e-01  6.00000000e-01  7.00000000e-01 
 5.00000000e-07  4.39055002e-16  5.35678758e-16  1.90902521e-14  1.77316385e-14  9.70850854e-05  1.54174802e-03  4.35829119e-04  5.00000000e-07  2.71639623e-01  6.00000000e-01  8.00000000e-01 
 5.00000000e-07  8.17189820e-16  1.00418882e-15  2.00117743e-14  1.82870160e-14  1.53996790e-04  1.70811864e-03  5.98947358e-04  5.00000000e-07  2.71639623e-01  6.00000000e-01  9.00000000e-01 
 5.00000000e-07  1.38674193e-15  1.71726078e-15  2.09754555e-14  1.86377597e-14  2.51316988e-04  1.79628888e-03  7.74833403e-04  5.00000000e-07  2.71639623e-01  6.00000000e-01  1.00000000e+00 
 5.00000000e-07  2.12647525e-15  2.65509693e-15  2.19488956e-14  1.87670582e-14  4.01423745e-04  1.80750906e-03  9.55626631e-04  5.00000000e-07  2.71639623e-01  6.00000000e-01  1.10000000e+00 
 5.00000000e-07  2.96440749e-15  3.73298964e-15  2.28756726e-14  1.86984122e-14  6.04766254e-04  1.75439178e-03  1.13418390e-03  5.00000000e-07  2.71639623e-01  6.00000000e-01  1.20000000e+00 
 5.00000000e-07  1.00243704e-21 -3.81971859e-21  3.35094942e-15  5.00166655e-18  1.20779724e-09  5.02609142e-08  1.62334517e-09  5.00000000e-07  2.71639387e-01  7.00000000e-01  0.00000000e+00 
 5.00000000e-07  2.15674904e-20  2.41168328e-20  3.23605253e-15  6.01191011e-17  2.81845777e-08  1.12796047e-06  3.62660746e-08  5.00000000e-07  2.71639387e-01  7.00000000e-01  1.00000000e-01 
 5.00000000e-07  4.47371900e-19  5.97140642e-19  4.02795727e-15  1.12015616e-15  6.02659147e-07  2.22848858e-05  7.68126138e-07  5.00000000e-07  2.71639387e-01  7.00000000e-01  2.00000000e-01 
 5.00000000e-07  5.12640381e-18  6.63147229e-18  9.38594560e-15  7.29815100e-15  5.28087804e-06  1.58323477e-04  8.57087615e-06  5.00000000e-07  2.71639387e-01  7.00000000e-01  3.00000000e-01 
 5.00000000e-07  1.93112207e-17  2.39540995e-17  1.39690858e-14  1.24907048e-14  1.41437083e-05  4.09167124e-04  3.62176150e-05  5.00000000e-07  2.71639387e-01  7.00000000e-01  4.00000000e-01 
 5.00000000e-07  4.25290205e-17  5.17577836e-17  1.60141734e-14  1.47704369e-14  2.51088183e-05  7.18817529e-04  9.23619577e-05  5.00000000e-07  2.71639387e-01  7.00000000e-01  5.00000000e-01 
 5.00000000e-07  8.00107371e-17  9.66542151e-17  1.71792848e-14  1.60343381e-14  3.85670923e-05  1.03671899e-03  1.80235231e-04  5.00000000e-07  2.71639387e-01  7.00000000e-01  6.00000000e-01 
 5.00000000e-07  1.46093228e-16  1.76329161e-16  1.80538516e-14  1.69354569e-14  5.56263584e-05  1.32916176e-03  2.98842250e-04  5.00000000e-07  2.71639387e-01  7.00000000e-01  7.00000000e-01 
 5.00000000e-07  2.63520495e-16  3.19047671e-16  1.88305906e-14  1.76628068e-14  7.88841235e-05  1.57588381e-03  4.44534450e-04  5.00000000e-07  2.71639387e-01  7.00000000e-01  8.00000000e-01 
 5.00000000e-07  4.61695204e-16  5.61834739e-16  1.95816297e-14  1.82590256e-14  1.13831526e-04  1.76502027e-03  6.12094364e-04  5.00000000e-07  2.71639387e-01  7.00000000e-01  9.00000000e-01 
 5.00000000e-07  7.72659487e-16  9.45871924e-16  2.03395823e-14  1.87176010e-14  1.69699557e-04  1.88972896e-03  7.95386264e-04  5.00000000e-07  2.71639387e-01  7.00000000e-01  1.00000000e+00 
 5.00000000e-07  1.21966299e-15  1.50287481e-15  2.11175604e-14  1.90198648e-14  2.57795624e-04  1.94765126e-03  9.87807396e-04  5.00000000e-07  2.71639387e-01  7.00000000e-01  1.10000000e+00 
 5.00000000e-07  1.80066758e-15  2.23461731e-15  2.19079500e-14  1.91549507e-14  3.86972572e-04  1.94220970e-03  1.18279738e-03  5.00000000e-07  2.71639387e-01  7.00000000e-01  1.20000000e+00 
 5.00000000e-07  9.09919264e-22 -4.52457814e-21  3.35094522e-15  4.99684093e-18  1.15580680e-09  5.39656131e-08  1.74107589e-09  5.00000000e-07  2.71639153e-01  8.00000000e-01  0.00000000e+00 
 5.00000000e-07  1.95766550e-20  2.09251532e-20  3.23596705e-15  6.00235684e-17  2.69653140e-08  1.21480350e-06  3.90226667e-08  5.00000000e-07  2.71639153e-01  8.00000000e-01  1.00000000e-01 
 5.00000000e-07  4.05965556e-19  5.41792414e-19  4.02629610e-15  1.11831967e-15  5.76900781e-07  2.39616153e-05  8.27091321e-07  5.00000000e-07  2.71639153e-01  8.00000000e-01  2.00000000e-01 
